    µm         	 V
1.972651e-001	-1.251375e+000
1.962886e-001	-1.251375e+000
1.953120e-001	-1.251375e+000
1.943355e-001	-1.251375e+000
1.933589e-001	-1.251375e+000
1.923823e-001	-1.251375e+000
1.914058e-001	-1.251375e+000
1.904292e-001	-1.251750e+000
1.894527e-001	-1.251750e+000
1.884761e-001	-1.251375e+000
1.874996e-001	-1.251375e+000
1.865230e-001	-1.251375e+000
1.855465e-001	-1.251375e+000
1.845699e-001	-1.251750e+000
1.835933e-001	-1.251000e+000
1.826168e-001	-1.251375e+000
1.816402e-001	-1.251000e+000
1.806637e-001	-1.251375e+000
1.796871e-001	-1.251000e+000
1.787106e-001	-1.251000e+000
1.777340e-001	-1.251375e+000
1.767575e-001	-1.251375e+000
1.757809e-001	-1.251000e+000
1.748043e-001	-1.251000e+000
1.738278e-001	-1.251000e+000
1.728512e-001	-1.251000e+000
1.718747e-001	-1.251375e+000
1.708981e-001	-1.251375e+000
1.699216e-001	-1.251000e+000
1.689450e-001	-1.251375e+000
1.679685e-001	-1.251375e+000
1.669919e-001	-1.251000e+000
1.660153e-001	-1.251000e+000
1.650388e-001	-1.251375e+000
1.640622e-001	-1.251000e+000
1.630857e-001	-1.251375e+000
1.621091e-001	-1.251375e+000
1.611326e-001	-1.251000e+000
1.601560e-001	-1.251375e+000
1.591795e-001	-1.251375e+000
1.582029e-001	-1.251375e+000
1.572263e-001	-1.251000e+000
1.562498e-001	-1.251000e+000
1.552732e-001	-1.251000e+000
1.542967e-001	-1.251375e+000
1.533201e-001	-1.251000e+000
1.523436e-001	-1.251375e+000
1.513670e-001	-1.251000e+000
1.503904e-001	-1.251000e+000
1.494139e-001	-1.251000e+000
1.484373e-001	-1.251375e+000
1.474608e-001	-1.251000e+000
1.464842e-001	-1.250625e+000
1.455077e-001	-1.251000e+000
1.445311e-001	-1.251000e+000
1.435546e-001	-1.251000e+000
1.425780e-001	-1.250625e+000
1.416014e-001	-1.251375e+000
1.406249e-001	-1.251000e+000
1.396483e-001	-1.251000e+000
1.386718e-001	-1.251000e+000
1.376952e-001	-1.251000e+000
1.367187e-001	-1.251000e+000
1.357421e-001	-1.251375e+000
1.347656e-001	-1.251000e+000
1.337890e-001	-1.251375e+000
1.328124e-001	-1.251000e+000
1.318359e-001	-1.251000e+000
1.308593e-001	-1.251000e+000
1.298828e-001	-1.251000e+000
1.289062e-001	-1.251000e+000
1.279297e-001	-1.251000e+000
1.269531e-001	-1.250625e+000
1.259766e-001	-1.251000e+000
1.250000e-001	-1.251000e+000
1.240234e-001	-1.251000e+000
1.230469e-001	-1.251000e+000
1.220703e-001	-1.251000e+000
1.210938e-001	-1.251000e+000
1.201172e-001	-1.251000e+000
1.191407e-001	-1.250625e+000
1.181641e-001	-1.251000e+000
1.171875e-001	-1.250625e+000
1.162110e-001	-1.251000e+000
1.152344e-001	-1.250625e+000
1.142578e-001	-1.251000e+000
1.132813e-001	-1.250625e+000
1.123047e-001	-1.250625e+000
1.113282e-001	-1.251000e+000
1.103516e-001	-1.251000e+000
1.093750e-001	-1.251000e+000
1.083985e-001	-1.251000e+000
1.074219e-001	-1.250625e+000
1.064453e-001	-1.251000e+000
1.054688e-001	-1.250625e+000
1.044922e-001	-1.251000e+000
1.035157e-001	-1.251000e+000
1.025391e-001	-1.250625e+000
1.015625e-001	-1.250625e+000
1.005860e-001	-1.251000e+000
9.960940e-002	-1.251000e+000
9.863284e-002	-1.251000e+000
9.765628e-002	-1.251000e+000
9.667971e-002	-1.251000e+000
9.570315e-002	-1.251000e+000
9.472659e-002	-1.251000e+000
9.375002e-002	-1.251000e+000
9.277346e-002	-1.251000e+000
9.179690e-002	-1.251000e+000
9.082034e-002	-1.251000e+000
8.984377e-002	-1.250625e+000
8.886721e-002	-1.251375e+000
8.789065e-002	-1.250625e+000
8.691408e-002	-1.251000e+000
8.593752e-002	-1.251000e+000
8.496096e-002	-1.251000e+000
8.398440e-002	-1.251000e+000
8.300783e-002	-1.251000e+000
8.203127e-002	-1.251000e+000
8.105471e-002	-1.251000e+000
8.007815e-002	-1.251000e+000
7.910158e-002	-1.250625e+000
7.812502e-002	-1.251000e+000
7.714846e-002	-1.251375e+000
7.617189e-002	-1.250625e+000
7.519533e-002	-1.251375e+000
7.421877e-002	-1.251000e+000
7.324221e-002	-1.250625e+000
7.226564e-002	-1.250625e+000
7.128908e-002	-1.250625e+000
7.031252e-002	-1.250625e+000
6.933595e-002	-1.250625e+000
6.835939e-002	-1.251000e+000
6.738283e-002	-1.251000e+000
6.640627e-002	-1.251000e+000
6.542970e-002	-1.251000e+000
6.445314e-002	-1.250625e+000
6.347658e-002	-1.250625e+000
6.250001e-002	-1.251375e+000
6.152345e-002	-1.250625e+000
6.054689e-002	-1.250625e+000
5.957033e-002	-1.250625e+000
5.859376e-002	-1.250625e+000
5.761720e-002	-1.251000e+000
5.664064e-002	-1.250625e+000
5.566407e-002	-1.250625e+000
5.468751e-002	-1.250625e+000
5.371095e-002	-1.250625e+000
5.273439e-002	-1.251000e+000
5.175782e-002	-1.250625e+000
5.078126e-002	-1.250625e+000
4.980470e-002	-1.250625e+000
4.882813e-002	-1.251000e+000
4.785157e-002	-1.250625e+000
4.687501e-002	-1.250625e+000
4.589845e-002	-1.250625e+000
4.492188e-002	-1.250625e+000
4.394532e-002	-1.250625e+000
4.296876e-002	-1.250625e+000
4.199219e-002	-1.250625e+000
4.101563e-002	-1.250625e+000
4.003907e-002	-1.250625e+000
3.906251e-002	-1.250625e+000
3.808594e-002	-1.250625e+000
3.710938e-002	-1.250250e+000
3.613282e-002	-1.250625e+000
3.515625e-002	-1.250250e+000
3.417969e-002	-1.250625e+000
3.320313e-002	-1.250250e+000
3.222657e-002	-1.250625e+000
3.125000e-002	-1.250625e+000
3.027344e-002	-1.250625e+000
2.929688e-002	-1.250625e+000
2.832031e-002	-1.250250e+000
2.734375e-002	-1.250625e+000
2.636719e-002	-1.250625e+000
2.539063e-002	-1.250625e+000
2.441406e-002	-1.250625e+000
2.343750e-002	-1.250250e+000
2.246094e-002	-1.250625e+000
2.148438e-002	-1.250625e+000
2.050781e-002	-1.250625e+000
1.953125e-002	-1.250625e+000
1.855469e-002	-1.250625e+000
1.757812e-002	-1.250625e+000
1.660156e-002	-1.250250e+000
1.562500e-002	-1.250250e+000
1.464844e-002	-1.250625e+000
1.367187e-002	-1.250625e+000
1.269531e-002	-1.250625e+000
1.171875e-002	-1.250625e+000
1.074218e-002	-1.250250e+000
9.765621e-003	-1.250250e+000
8.789058e-003	-1.250625e+000
7.812496e-003	-1.250250e+000
6.835933e-003	-1.250625e+000
5.859371e-003	-1.250625e+000
4.882808e-003	-1.250625e+000
3.906246e-003	-1.250625e+000
2.929684e-003	-1.250625e+000
1.953121e-003	-1.250250e+000
9.765587e-004	-1.250625e+000
