    µm         	 V
7.539094e-001	-1.165875e+000
7.529328e-001	-1.166625e+000
7.519562e-001	-1.167750e+000
7.509797e-001	-1.168500e+000
7.500031e-001	-1.169250e+000
7.490265e-001	-1.170375e+000
7.480500e-001	-1.171500e+000
7.470734e-001	-1.172250e+000
7.460968e-001	-1.173375e+000
7.451202e-001	-1.174125e+000
7.441437e-001	-1.174875e+000
7.431671e-001	-1.175625e+000
7.421905e-001	-1.176375e+000
7.412140e-001	-1.177125e+000
7.402374e-001	-1.178625e+000
7.392608e-001	-1.179750e+000
7.382843e-001	-1.180500e+000
7.373077e-001	-1.181250e+000
7.363311e-001	-1.182375e+000
7.353545e-001	-1.183125e+000
7.343780e-001	-1.184250e+000
7.334014e-001	-1.184625e+000
7.324248e-001	-1.185750e+000
7.314483e-001	-1.186500e+000
7.304717e-001	-1.187250e+000
7.294951e-001	-1.188375e+000
7.285186e-001	-1.189500e+000
7.275420e-001	-1.190250e+000
7.265654e-001	-1.191750e+000
7.255888e-001	-1.192500e+000
7.246123e-001	-1.193250e+000
7.236357e-001	-1.194000e+000
7.226591e-001	-1.195125e+000
7.216826e-001	-1.195875e+000
7.207060e-001	-1.196625e+000
7.197294e-001	-1.198125e+000
7.187529e-001	-1.198875e+000
7.177763e-001	-1.199625e+000
7.167997e-001	-1.200375e+000
7.158231e-001	-1.201125e+000
7.148466e-001	-1.203000e+000
7.138700e-001	-1.203750e+000
7.128934e-001	-1.204500e+000
7.119169e-001	-1.205250e+000
7.109403e-001	-1.205625e+000
7.099637e-001	-1.207125e+000
7.089872e-001	-1.208250e+000
7.080106e-001	-1.209375e+000
7.070340e-001	-1.209375e+000
7.060574e-001	-1.210500e+000
7.050809e-001	-1.211250e+000
7.041043e-001	-1.212375e+000
7.031277e-001	-1.213500e+000
7.021512e-001	-1.214250e+000
7.011746e-001	-1.215375e+000
7.001980e-001	-1.215750e+000
6.992215e-001	-1.216875e+000
6.982449e-001	-1.217625e+000
6.972683e-001	-1.219125e+000
6.962917e-001	-1.219875e+000
6.953152e-001	-1.220250e+000
6.943386e-001	-1.221750e+000
6.933620e-001	-1.222500e+000
6.923855e-001	-1.223625e+000
6.914089e-001	-1.224375e+000
6.904323e-001	-1.224750e+000
6.894558e-001	-1.225875e+000
6.884792e-001	-1.226625e+000
6.875026e-001	-1.228125e+000
6.865261e-001	-1.228875e+000
6.855495e-001	-1.229250e+000
6.845729e-001	-1.230375e+000
6.835963e-001	-1.231875e+000
6.826198e-001	-1.232250e+000
6.816432e-001	-1.233000e+000
6.806666e-001	-1.234125e+000
6.796901e-001	-1.235625e+000
6.787135e-001	-1.235625e+000
6.777369e-001	-1.236375e+000
6.767604e-001	-1.237875e+000
6.757838e-001	-1.238625e+000
6.748072e-001	-1.239750e+000
6.738306e-001	-1.240125e+000
6.728541e-001	-1.241625e+000
6.718775e-001	-1.242375e+000
6.709009e-001	-1.243875e+000
6.699244e-001	-1.243875e+000
6.689478e-001	-1.245375e+000
6.679712e-001	-1.245750e+000
6.669947e-001	-1.246875e+000
6.660181e-001	-1.248000e+000
6.650415e-001	-1.248750e+000
6.640649e-001	-1.249875e+000
6.630884e-001	-1.251000e+000
6.621118e-001	-1.252125e+000
6.611352e-001	-1.252500e+000
6.601587e-001	-1.253625e+000
6.591821e-001	-1.255125e+000
6.582055e-001	-1.255125e+000
6.572290e-001	-1.256625e+000
6.562524e-001	-1.257375e+000
6.552758e-001	-1.258500e+000
6.542992e-001	-1.259625e+000
6.533227e-001	-1.260750e+000
6.523461e-001	-1.261125e+000
6.513695e-001	-1.262250e+000
6.503930e-001	-1.263000e+000
6.494164e-001	-1.263750e+000
6.484398e-001	-1.264500e+000
6.474633e-001	-1.266000e+000
6.464867e-001	-1.267500e+000
6.455101e-001	-1.267125e+000
6.445335e-001	-1.269000e+000
6.435570e-001	-1.269750e+000
6.425804e-001	-1.270500e+000
6.416038e-001	-1.271250e+000
6.406273e-001	-1.272000e+000
6.396507e-001	-1.273500e+000
6.386741e-001	-1.274250e+000
6.376976e-001	-1.275000e+000
6.367210e-001	-1.275750e+000
6.357444e-001	-1.277250e+000
6.347678e-001	-1.278000e+000
6.337913e-001	-1.278750e+000
6.328147e-001	-1.280250e+000
6.318381e-001	-1.280625e+000
6.308616e-001	-1.281375e+000
6.298850e-001	-1.282875e+000
6.289084e-001	-1.283250e+000
6.279319e-001	-1.284000e+000
6.269553e-001	-1.285125e+000
6.259787e-001	-1.286250e+000
6.250021e-001	-1.287000e+000
6.240256e-001	-1.288125e+000
6.230490e-001	-1.289250e+000
6.220724e-001	-1.290000e+000
6.210959e-001	-1.290750e+000
6.201193e-001	-1.292625e+000
6.191427e-001	-1.293375e+000
6.181662e-001	-1.293750e+000
6.171896e-001	-1.294500e+000
6.162130e-001	-1.295625e+000
6.152364e-001	-1.296375e+000
6.142599e-001	-1.297500e+000
6.132833e-001	-1.298250e+000
6.123067e-001	-1.299375e+000
6.113302e-001	-1.300500e+000
6.103536e-001	-1.300500e+000
6.093770e-001	-1.302000e+000
6.084005e-001	-1.302750e+000
6.074239e-001	-1.303500e+000
6.064473e-001	-1.304625e+000
6.054707e-001	-1.305750e+000
6.044942e-001	-1.305750e+000
6.035176e-001	-1.307250e+000
6.025410e-001	-1.308000e+000
6.015645e-001	-1.308750e+000
6.005879e-001	-1.309500e+000
5.996113e-001	-1.310625e+000
5.986348e-001	-1.311375e+000
5.976582e-001	-1.312500e+000
5.966816e-001	-1.313625e+000
5.957050e-001	-1.314000e+000
5.947285e-001	-1.315500e+000
5.937519e-001	-1.316250e+000
5.927753e-001	-1.316625e+000
5.917988e-001	-1.317750e+000
5.908222e-001	-1.318875e+000
5.898456e-001	-1.319250e+000
5.888691e-001	-1.320750e+000
5.878925e-001	-1.321875e+000
5.869159e-001	-1.322250e+000
5.859393e-001	-1.323375e+000
5.849628e-001	-1.324500e+000
5.839862e-001	-1.325250e+000
5.830096e-001	-1.326375e+000
5.820331e-001	-1.327125e+000
5.810565e-001	-1.328250e+000
5.800799e-001	-1.329000e+000
5.791034e-001	-1.330125e+000
5.781268e-001	-1.330875e+000
5.771502e-001	-1.332000e+000
5.761736e-001	-1.332750e+000
5.751971e-001	-1.333500e+000
5.742205e-001	-1.334625e+000
5.732439e-001	-1.335750e+000
5.722674e-001	-1.336500e+000
5.712908e-001	-1.337625e+000
5.703142e-001	-1.338375e+000
5.693377e-001	-1.339125e+000
5.683611e-001	-1.339875e+000
5.673845e-001	-1.341000e+000
5.664079e-001	-1.341750e+000
5.654314e-001	-1.342500e+000
5.644548e-001	-1.343625e+000
5.634782e-001	-1.344750e+000
5.625017e-001	-1.345125e+000
5.615251e-001	-1.345875e+000
5.605485e-001	-1.346625e+000
5.595720e-001	-1.347375e+000
5.585954e-001	-1.348500e+000
5.576188e-001	-1.349250e+000
5.566422e-001	-1.349625e+000
5.556657e-001	-1.351500e+000
5.546891e-001	-1.352250e+000
5.537125e-001	-1.353000e+000
5.527360e-001	-1.353750e+000
5.517594e-001	-1.354500e+000
5.507828e-001	-1.355625e+000
5.498063e-001	-1.356750e+000
5.488297e-001	-1.357500e+000
5.478531e-001	-1.357875e+000
5.468765e-001	-1.359000e+000
5.459000e-001	-1.360875e+000
5.449234e-001	-1.361250e+000
5.439468e-001	-1.362000e+000
5.429703e-001	-1.363125e+000
5.419937e-001	-1.364250e+000
5.410171e-001	-1.364625e+000
5.400406e-001	-1.366125e+000
5.390640e-001	-1.366500e+000
5.380874e-001	-1.368000e+000
5.371109e-001	-1.368750e+000
5.361343e-001	-1.369125e+000
5.351577e-001	-1.370250e+000
5.341811e-001	-1.371750e+000
5.332046e-001	-1.372500e+000
5.322280e-001	-1.373250e+000
5.312514e-001	-1.374000e+000
5.302749e-001	-1.374750e+000
5.292983e-001	-1.375875e+000
5.283217e-001	-1.377375e+000
5.273452e-001	-1.377750e+000
5.263686e-001	-1.378500e+000
5.253920e-001	-1.380000e+000
5.244154e-001	-1.380750e+000
5.234389e-001	-1.381500e+000
5.224623e-001	-1.382250e+000
5.214857e-001	-1.383375e+000
5.205092e-001	-1.384500e+000
5.195326e-001	-1.385625e+000
5.185560e-001	-1.386000e+000
5.175795e-001	-1.386750e+000
5.166029e-001	-1.388625e+000
5.156263e-001	-1.389375e+000
5.146497e-001	-1.389750e+000
5.136732e-001	-1.390500e+000
5.126966e-001	-1.391625e+000
5.117200e-001	-1.392375e+000
5.107435e-001	-1.393125e+000
5.097669e-001	-1.393875e+000
5.087903e-001	-1.395000e+000
5.078138e-001	-1.396500e+000
5.068372e-001	-1.396125e+000
5.058606e-001	-1.397250e+000
5.048840e-001	-1.398000e+000
5.039075e-001	-1.399125e+000
5.029309e-001	-1.399875e+000
5.019543e-001	-1.400625e+000
5.009778e-001	-1.401750e+000
5.000012e-001	-1.402875e+000
4.990246e-001	-1.404375e+000
4.980481e-001	-1.404750e+000
4.970715e-001	-1.405125e+000
4.960949e-001	-1.406625e+000
4.951183e-001	-1.407750e+000
4.941418e-001	-1.408125e+000
4.931652e-001	-1.408875e+000
4.921886e-001	-1.410000e+000
4.912121e-001	-1.411125e+000
4.902355e-001	-1.412625e+000
4.892589e-001	-1.413000e+000
4.882824e-001	-1.414125e+000
4.873058e-001	-1.415250e+000
4.863292e-001	-1.416000e+000
4.853526e-001	-1.416375e+000
4.843761e-001	-1.417875e+000
4.833995e-001	-1.419000e+000
4.824229e-001	-1.419375e+000
4.814464e-001	-1.420500e+000
4.804698e-001	-1.422000e+000
4.794932e-001	-1.422000e+000
4.785167e-001	-1.423500e+000
4.775401e-001	-1.424625e+000
4.765635e-001	-1.425000e+000
4.755869e-001	-1.426125e+000
4.746104e-001	-1.426875e+000
4.736338e-001	-1.428000e+000
4.726572e-001	-1.429125e+000
4.716807e-001	-1.430250e+000
4.707041e-001	-1.430625e+000
4.697275e-001	-1.431750e+000
4.687510e-001	-1.432500e+000
4.677744e-001	-1.433625e+000
4.667978e-001	-1.434375e+000
4.658212e-001	-1.435125e+000
4.648447e-001	-1.435875e+000
4.638681e-001	-1.437000e+000
4.628915e-001	-1.438875e+000
4.619150e-001	-1.438875e+000
4.609384e-001	-1.440375e+000
4.599618e-001	-1.440750e+000
4.589853e-001	-1.441875e+000
4.580087e-001	-1.442625e+000
4.570321e-001	-1.443750e+000
4.560555e-001	-1.444500e+000
4.550790e-001	-1.445250e+000
4.541024e-001	-1.446000e+000
4.531258e-001	-1.447500e+000
4.521493e-001	-1.447875e+000
4.511727e-001	-1.449375e+000
4.501961e-001	-1.450500e+000
4.492196e-001	-1.451250e+000
4.482430e-001	-1.451625e+000
4.472664e-001	-1.452750e+000
4.462898e-001	-1.453500e+000
4.453133e-001	-1.454625e+000
4.443367e-001	-1.455375e+000
4.433601e-001	-1.456125e+000
4.423836e-001	-1.457250e+000
4.414070e-001	-1.458375e+000
4.404304e-001	-1.459125e+000
4.394539e-001	-1.460250e+000
4.384773e-001	-1.460625e+000
4.375007e-001	-1.462125e+000
4.365241e-001	-1.462875e+000
4.355476e-001	-1.464000e+000
4.345710e-001	-1.464750e+000
4.335944e-001	-1.465875e+000
4.326179e-001	-1.466625e+000
4.316413e-001	-1.467375e+000
4.306647e-001	-1.468125e+000
4.296882e-001	-1.469250e+000
4.287116e-001	-1.470000e+000
4.277350e-001	-1.471125e+000
4.267584e-001	-1.471500e+000
4.257819e-001	-1.472625e+000
4.248053e-001	-1.473375e+000
4.238287e-001	-1.474500e+000
4.228522e-001	-1.474875e+000
4.218756e-001	-1.476375e+000
4.208990e-001	-1.477500e+000
4.199225e-001	-1.478250e+000
4.189459e-001	-1.479000e+000
4.179693e-001	-1.480125e+000
4.169927e-001	-1.480875e+000
4.160162e-001	-1.482000e+000
4.150396e-001	-1.483125e+000
4.140630e-001	-1.484625e+000
4.130865e-001	-1.484625e+000
4.121099e-001	-1.486125e+000
4.111333e-001	-1.486875e+000
4.101568e-001	-1.488000e+000
4.091802e-001	-1.488750e+000
4.082036e-001	-1.489875e+000
4.072270e-001	-1.490250e+000
4.062505e-001	-1.491375e+000
4.052739e-001	-1.492875e+000
4.042973e-001	-1.494000e+000
4.033208e-001	-1.494375e+000
4.023442e-001	-1.495125e+000
4.013676e-001	-1.495875e+000
4.003911e-001	-1.497375e+000
3.994145e-001	-1.498125e+000
3.984379e-001	-1.498875e+000
3.974613e-001	-1.500375e+000
3.964848e-001	-1.501125e+000
3.955082e-001	-1.502250e+000
3.945316e-001	-1.503000e+000
3.935551e-001	-1.504125e+000
3.925785e-001	-1.504875e+000
3.916019e-001	-1.505250e+000
3.906254e-001	-1.506750e+000
3.896488e-001	-1.506750e+000
3.886722e-001	-1.507875e+000
3.876956e-001	-1.509375e+000
3.867191e-001	-1.510125e+000
3.857425e-001	-1.510500e+000
3.847659e-001	-1.511250e+000
3.837894e-001	-1.512750e+000
3.828128e-001	-1.513875e+000
3.818362e-001	-1.513875e+000
3.808597e-001	-1.514625e+000
3.798831e-001	-1.516125e+000
3.789065e-001	-1.517250e+000
3.779300e-001	-1.517250e+000
3.769534e-001	-1.518375e+000
3.759768e-001	-1.519875e+000
3.750002e-001	-1.520250e+000
3.740237e-001	-1.521000e+000
3.730471e-001	-1.522125e+000
3.720705e-001	-1.522875e+000
3.710940e-001	-1.524000e+000
3.701174e-001	-1.525125e+000
3.691408e-001	-1.525875e+000
3.681643e-001	-1.526250e+000
3.671877e-001	-1.527375e+000
3.662111e-001	-1.528500e+000
3.652345e-001	-1.530000e+000
3.642580e-001	-1.530000e+000
3.632814e-001	-1.531500e+000
3.623048e-001	-1.532250e+000
3.613283e-001	-1.533375e+000
3.603517e-001	-1.534500e+000
3.593751e-001	-1.534875e+000
3.583986e-001	-1.536000e+000
3.574220e-001	-1.536750e+000
3.564454e-001	-1.537500e+000
3.554688e-001	-1.539000e+000
3.544923e-001	-1.539375e+000
3.535157e-001	-1.540500e+000
3.525391e-001	-1.541625e+000
3.515626e-001	-1.542000e+000
3.505860e-001	-1.543500e+000
3.496094e-001	-1.545000e+000
3.486329e-001	-1.545375e+000
3.476563e-001	-1.545750e+000
3.466797e-001	-1.546875e+000
3.457031e-001	-1.548000e+000
3.447266e-001	-1.549125e+000
3.437500e-001	-1.549875e+000
3.427734e-001	-1.551000e+000
3.417969e-001	-1.551750e+000
3.408203e-001	-1.552500e+000
3.398437e-001	-1.553625e+000
3.388672e-001	-1.554750e+000
3.378906e-001	-1.555500e+000
3.369140e-001	-1.556250e+000
3.359374e-001	-1.557000e+000
3.349609e-001	-1.558125e+000
3.339843e-001	-1.559250e+000
3.330077e-001	-1.560375e+000
3.320312e-001	-1.561125e+000
3.310546e-001	-1.561875e+000
3.300780e-001	-1.562625e+000
3.291015e-001	-1.563750e+000
3.281249e-001	-1.564875e+000
3.271483e-001	-1.565625e+000
3.261717e-001	-1.566375e+000
3.251952e-001	-1.567500e+000
3.242186e-001	-1.568250e+000
3.232420e-001	-1.568625e+000
3.222655e-001	-1.570125e+000
3.212889e-001	-1.570875e+000
3.203123e-001	-1.572000e+000
3.193358e-001	-1.572750e+000
3.183592e-001	-1.573125e+000
3.173826e-001	-1.574250e+000
3.164060e-001	-1.575750e+000
3.154295e-001	-1.576125e+000
3.144529e-001	-1.577250e+000
3.134763e-001	-1.578000e+000
3.124998e-001	-1.578750e+000
3.115232e-001	-1.579875e+000
3.105466e-001	-1.580250e+000
3.095701e-001	-1.581375e+000
3.085935e-001	-1.581750e+000
3.076169e-001	-1.582875e+000
3.066403e-001	-1.583625e+000
3.056638e-001	-1.584000e+000
3.046872e-001	-1.585875e+000
3.037106e-001	-1.586625e+000
3.027341e-001	-1.587375e+000
3.017575e-001	-1.588125e+000
3.007809e-001	-1.589250e+000
2.998044e-001	-1.590375e+000
2.988278e-001	-1.591500e+000
2.978512e-001	-1.592625e+000
2.968746e-001	-1.593375e+000
2.958981e-001	-1.593750e+000
2.949215e-001	-1.594875e+000
2.939449e-001	-1.595625e+000
2.929684e-001	-1.596750e+000
2.919918e-001	-1.597500e+000
2.910152e-001	-1.598625e+000
2.900387e-001	-1.599000e+000
2.890621e-001	-1.600125e+000
2.880855e-001	-1.601250e+000
2.871089e-001	-1.603125e+000
2.861324e-001	-1.602750e+000
2.851558e-001	-1.604250e+000
2.841792e-001	-1.604625e+000
2.832027e-001	-1.606125e+000
2.822261e-001	-1.606875e+000
2.812495e-001	-1.607250e+000
2.802730e-001	-1.608375e+000
2.792964e-001	-1.609500e+000
2.783198e-001	-1.609875e+000
2.773432e-001	-1.611375e+000
2.763667e-001	-1.611750e+000
2.753901e-001	-1.613625e+000
2.744135e-001	-1.614000e+000
2.734370e-001	-1.614750e+000
2.724604e-001	-1.615500e+000
2.714838e-001	-1.616625e+000
2.705073e-001	-1.617375e+000
2.695307e-001	-1.618875e+000
2.685541e-001	-1.619250e+000
2.675775e-001	-1.620375e+000
2.666010e-001	-1.621500e+000
2.656244e-001	-1.622250e+000
2.646478e-001	-1.623375e+000
2.636713e-001	-1.623750e+000
2.626947e-001	-1.625250e+000
2.617181e-001	-1.626000e+000
2.607416e-001	-1.626750e+000
2.597650e-001	-1.627875e+000
2.587884e-001	-1.628625e+000
2.578118e-001	-1.629375e+000
2.568353e-001	-1.630125e+000
2.558587e-001	-1.631250e+000
2.548821e-001	-1.631250e+000
2.539056e-001	-1.632750e+000
2.529290e-001	-1.633875e+000
2.519524e-001	-1.633875e+000
2.509759e-001	-1.635750e+000
2.499993e-001	-1.636875e+000
2.490227e-001	-1.637250e+000
2.480461e-001	-1.638000e+000
2.470696e-001	-1.638375e+000
2.460930e-001	-1.639875e+000
2.451164e-001	-1.641000e+000
2.441399e-001	-1.641375e+000
2.431633e-001	-1.642875e+000
2.421867e-001	-1.643625e+000
2.412102e-001	-1.644750e+000
2.402336e-001	-1.645875e+000
2.392570e-001	-1.646250e+000
2.382805e-001	-1.647375e+000
2.373039e-001	-1.648125e+000
2.363274e-001	-1.648875e+000
2.353508e-001	-1.650000e+000
2.343742e-001	-1.651125e+000
2.333977e-001	-1.651500e+000
2.324211e-001	-1.653000e+000
2.314446e-001	-1.654125e+000
2.304680e-001	-1.654500e+000
2.294915e-001	-1.655625e+000
2.285149e-001	-1.656750e+000
2.275384e-001	-1.657125e+000
2.265618e-001	-1.658250e+000
2.255852e-001	-1.659375e+000
2.246087e-001	-1.660500e+000
2.236321e-001	-1.660875e+000
2.226556e-001	-1.661625e+000
2.216790e-001	-1.662750e+000
2.207025e-001	-1.663125e+000
2.197259e-001	-1.664625e+000
2.187493e-001	-1.665750e+000
2.177728e-001	-1.666500e+000
2.167962e-001	-1.667625e+000
2.158197e-001	-1.668000e+000
2.148431e-001	-1.669500e+000
2.138666e-001	-1.669875e+000
2.128900e-001	-1.670625e+000
2.119135e-001	-1.671750e+000
2.109369e-001	-1.672875e+000
2.099603e-001	-1.674000e+000
2.089838e-001	-1.674750e+000
2.080072e-001	-1.675500e+000
2.070307e-001	-1.676625e+000
2.060541e-001	-1.677000e+000
2.050776e-001	-1.678500e+000
2.041010e-001	-1.679250e+000
2.031245e-001	-1.680375e+000
2.021479e-001	-1.680750e+000
2.011713e-001	-1.681500e+000
2.001948e-001	-1.682625e+000
1.992182e-001	-1.683375e+000
1.982417e-001	-1.684125e+000
